text;favorited;replyToSN;createdDate;createdTime;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;retweeted;longitude;latitude
Can I just move into Bucees!? tons of snacks, Endless Coffee, country music all the time! #Perfect;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";jenngarza23;0;FALSE;NA;NA
Mornin'. Coffee, anyone?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";msirishgarcia;0;FALSE;NA;NA
Michael Jackson and Slash walk into a coffee bean... #hollywoodblvd;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";HollyRockIt;0;FALSE;NA;NA
Hazelnut White Coffee from Old Town Coffee RT @ikanatassa: second question: what is the best coffee you've ever had in your life, and why?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>";shibizain;0;FALSE;NA;NA
and yes, coffee was my dinner tonight...;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;tristynbaker;0;FALSE;NA;NA
You don't like coffee? http://t.co/mlHo44kgZk;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";littlehayniac;0;FALSE;NA;NA
RT @g4ybacon: I just want it to be winter already bc I hate slutty summer clothes. I miss my scarves and jackets, and coffee and cigarets o?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";february4ir;2;FALSE;NA;NA
RT @smartalecks_: Some people start off their morning with breakfast or just coffee. I start off with a morning text :');FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";LiyanaAsri;5;FALSE;NA;NA
ordered a coffee and when i said my name they responded, Jamaira?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";jayyHaira;0;FALSE;NA;NA
coffee coolata's are the shit;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";tommymaloy;0;FALSE;NA;NA
"RT @serverproblems2: when co-workers use up all the coffee and don't brew more!&lt;&lt;&lt;&lt;&lt;&lt;&lt; #serverproblems";FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";bewitchingfaery;16;FALSE;NA;NA
"As someone who dislikes coffee, I have no idea why I thought it would be a good idea to buy Ben &amp; Jerry's new coffee flavor. Oh right, fat.";FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;UnpluggedCrazy;0;FALSE;NA;NA
I need to try and start drinking just black coffee. Wayy healthier.;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";laurenndewey;0;FALSE;NA;NA
RT @JohnBirmingham: ?@DamianSharry: Brisbane cafe putting its foot down over the Courier Mail http://t.co/Ki90fbV2v9?? Think I found my ne?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Danjanon;99;FALSE;NA;NA
Kay. So coffee date with @_sammiieeee soon!!!;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";jaimesuarez22;0;FALSE;NA;NA
Abc mocca,., its so moccalicious RT @ikanatassa: second question: what is the best coffee you've ever had in your life, and why?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";zarrazettina;0;FALSE;NA;NA
Really regretting those 3 cups of coffee today #wired #cantsleep #earlymornings;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";meganhagg24;0;FALSE;NA;NA
RT @YeowoolDam: This morning HOT Coffee Happy Happy http://t.co/WxfKiU4l46;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";Ad_Adit11;1;FALSE;NA;NA
@Goodbye_My_Lady oh yeah of course the sister plays a big role. Don't get too comfortable with this sweet blooming coffee romance however;FALSE;Goodbye_My_Lady;8/9/2013;02:41;FALSE;365664;365664;1129654980;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";kimsIeepy;0;FALSE;NA;NA
#lunch Chicken and pumpkin risotto with iced coffee @ Hoz Cafe http://t.co/LH8TtIzEyY;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";garydlum;0;FALSE;NA;NA
BAD HABIT ALERT! http://t.co/DIzpwj9G4Z via @KateWhineHall;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";LRConsiderer;0;FALSE;NA;NA
RT @sophistiCAITed_: I didn't need anything more than to sit on Dan's floor drinking an iced coffee and shooting the shit tonight @GriggyGr?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";GriggyGringo;1;FALSE;NA;NA
*Comes home with a large coffee* that's what you call miscommunication http://t.co/s4OXHzUGLA;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";rumshahh;0;FALSE;NA;NA
Coffee #34 http://t.co/3Q02v4r9TP via @weebly;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://www.weebly.com/"" rel=""nofollow"">Weebly App</a>";AubreyBates1;0;FALSE;NA;NA
Think I want an iced coffee;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";NerraFBby;0;FALSE;NA;NA
Megan.. Do you want an iced coffee? *yep !* do you want a beer? *YEP!* #musthaveallthebeverages http://t.co/frd41TriqJ;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";DoulaMegan;0;FALSE;NA;NA
Coffee realness. Or latte art. http://t.co/c34IDhGjUs;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>";kekekelela;0;FALSE;NA;NA
MilkShake?) ) @notesSAHABAT: #NoterSpecialEid Coffee Or MilkShake ?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";anahafida_;0;FALSE;NA;NA
Food For Thought: @Annabelleats shares a delicious Venison and Porcini Mushroom Pie Recipe. http://t.co/N8O7vqFKWN http://t.co/QAVqleO5Ke;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;AdelaideReview;1;FALSE;NA;NA
Black coffee will keep me up all night lololol I'm gonna be super hyper bi;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Jessicaschoefer;0;FALSE;NA;NA
Damn, I'm out of regular coffee... Now I have to settle for decaf, Oh well!;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Phranchizpoet;0;FALSE;NA;NA
Play Ping Pong with Joe. Take a tour of the stage with Nick. Have coffee with Kevin. Charity auction: https://t.co/VTkKGlyqht;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>";JonasWorldFeed;6;FALSE;NA;NA
@JessHampson Then do you want coffee in the morning? Donuts? Carrots to catch the wiggling nose monster?;FALSE;JessHampson;8/9/2013;02:41;FALSE;365664;365664;7713732;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";GettaGo;0;FALSE;NA;NA
I'm craving for some warm chocolate cake with a nice, strong cup of coffee. #rainydaycomfort http://t.co/WXZmll0PNP;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";weye;0;FALSE;NA;NA
MAXWELL'S HOUSE! #ROYALS Free coffee promotion? @610SportsKC;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";bsquaredb2;0;FALSE;NA;NA
?@meggp_12: ?@CleatingChase: My favorite part about fall: Hoodies Leggings Sweatpants Cold nights Football games Uggs Pumpkin coffee?;FALSE;meggp_12;8/9/2013;02:41;FALSE;365662;365664;939525858;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";E_Kindell;0;FALSE;NA;NA
Spilled a 16 oz coffee on a Toshiba laptop. It survived but turned into an Apple laptop. It has no right click. #IT #coffee;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;AIS_Network;0;FALSE;NA;NA
But I just drank 2 cups of coffee;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";_JoyaxO;0;FALSE;NA;NA
Starbucks chocolate coffee ~ http://t.co/fCO8OijVtN;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Yuii_Tan;0;FALSE;NA;NA
RT @savannah_palle: Coffee ice cream is my favorite;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Mixd_kuri;1;FALSE;NA;NA
RT @EXOFANBASE_: #imagine you make a coffee in the morning,suddenly chanyeol came and hug u in behind, put his chin in ur shoulder and said?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";exochosarang;15;FALSE;NA;NA
Dat Girl Thought Shit Was Sweet Wen Dat Coffee Went On Kala Jacket;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";AyeeShaee;0;FALSE;NA;NA
Craving for starbucks-like coffee - .-;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;mightyduckface;0;FALSE;NA;NA
I haven't eaten all day.. : ( Coffee was all I had....;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ASAP_29;0;FALSE;NA;NA
I'm about to make me some coffee mmmmmm I love it!!;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";21thingsido;0;FALSE;NA;NA
@HeteroWhiteMan Come round for coffee anytime. http://t.co/QUtlHphPem;FALSE;HeteroWhiteMan;8/9/2013;02:41;FALSE;365660;365664;1220078930;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";drink_smoke_die;0;FALSE;NA;NA
Lmfaooooo by far....that guy drinks Irish coffee RT @2treyJay: @delasmoove Walsh drinks more than Stone Cold Steve Austin bro?;FALSE;2treyJay;8/9/2013;02:41;FALSE;365664;365664;1511311531;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";delasmoove;0;FALSE;NA;NA
"coffee, weed &amp; cigarettes are the three things that keep me from being a complete bitch.";FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";hayleydeniseeee;0;FALSE;NA;NA
The weirdest thing happened to me this summer...I discovered I like coffee black.;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";jordeeeliz;0;FALSE;NA;NA
"Drinking an Epicurean Coffee &amp; Fig by @epicbeer ? http://t.co/YpwDNilw6k";FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://untappd.com"" rel=""nofollow"">Untappd</a>";smrtgirl;0;FALSE;NA;NA
RT @AuroraTynan: Coffee date with the girls :) @SamanthaMaione and @cassieverslype;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";SamanthaMaione;2;FALSE;NA;NA
@lorisica @BrandIdeas stay up later and drink more coffee tomorrow #mediachat;FALSE;lorisica;8/9/2013;02:41;FALSE;365663;365664;172300278;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";tburgess57;0;FALSE;NA;NA
@craigharoldball Tough shit if you only want a coffee without the politics bulshit @margokingston1;FALSE;craigharoldball;8/9/2013;02:41;FALSE;NA;365664;245770550;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";Zebbyz;0;FALSE;NA;NA
RT @FinchelGleeLove: when Lea gave Cory a lava lamp and Cory gave Lea a coffee maker GIVE ME THESE RIOTS BACK I NEED THEM TO SURVIVE;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";sincerely_kathy;10;FALSE;NA;NA
gonna go get a large coffee with a shot of espresso so i don't fall asleep on the plan ride to calgary. WAHOO NOT SLEEPING TONIGHT WHAT;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;logaaan;0;FALSE;NA;NA
I'm driving for the very first time because nobody else will take me to get coffee.;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";emilylanglois_;0;FALSE;NA;NA
RT @g4ybacon: I just want it to be winter already bc I hate slutty summer clothes. I miss my scarves and jackets, and coffee and cigarets o?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";fl00rplan;2;FALSE;NA;NA
THE COFFEE THE COFFEE SHIT I GOT THE VOMIT FEELING;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";kahmingxx;0;FALSE;NA;NA
"RT @madisonpettis: I don't get why u have to pay for wifi on a plane when you can walk into any Starbucks &amp; get wifi for free. Plane tix co?";FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";dark_davidd;358;FALSE;NA;NA
RT @realjamescase: Drinking too much coffee can cause a latte problems.;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Audelynn;10;FALSE;NA;NA
Just drank so much coffee and I'm more tired;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";LindseyThomps_;0;FALSE;NA;NA
I remember spending a whole day Barnes and Noble Southlake...reading in a corner spot...with coffee. Favorite kind of bliss;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";taylorawbrey;0;FALSE;NA;NA
Victoria likes drinking coffee.;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>";qiansong_fx;0;FALSE;NA;NA
3-in-1 coffee with 1 after eight chocolate tastes like peppermint mocha!! Haha great experiment for today.;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";jhei_lutana;0;FALSE;NA;NA
you would expect hampton inn?s free coffee to be shit but it?s actually so good;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>";not_a_fantasy;0;FALSE;NA;NA
made coffee. about to start writing. today is a good day. oh and I'm 80 percent to full recovery!;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";ayoItsKidRam;0;FALSE;NA;NA
RT @ikanatassa: second question: what is the best coffee you've ever had in your life, and why?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";vhianov;2;FALSE;NA;NA
@MaddTheMeow @edwinaED it wasn't chocolate !! It looks like chocolate, but it doesn't taste choc. It wasn't even coffee!!!;FALSE;MaddTheMeow;8/9/2013;02:41;FALSE;365664;365664;88904036;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";liyenliaw;0;FALSE;NA;NA
Eight O'Clock Coffee Spot The Red Bag Sweepstakes http://t.co/EuIjS6mgIo;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://www.freestufftimes.com/contests"" rel=""nofollow"">Free Stuff Times Contests</a>";fstcontests;0;FALSE;NA;NA
Coffee + Reading = Happy me;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Jonquille318;0;FALSE;NA;NA
Watch Turkish Coffee Making Guide on YouTube http://t.co/nz8bsusrzt @rusminbahar;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";klinikkopi;0;FALSE;NA;NA
Awake *COFFEE*;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";AlShmri_8;0;FALSE;NA;NA
Unusual cravings for today! Pan de Manila coffee and pandesal with peanut butter! #snacks #food #coffee http://t.co/DSAVNs9DIe;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";aL_Rabara;0;FALSE;NA;NA
"Coffee cake? Y/N? ? Yes please! Are you offering? ;) http://t.co/INiM3FJByy";FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>";Inflatophin;0;FALSE;NA;NA
I didn't need anything more than to sit on Dan's floor drinking an iced coffee and shooting the shit tonight @GriggyGringo;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";sophistiCAITed_;1;FALSE;NA;NA
RT @Sam_Ryan97: Coffee and tea, and the java and me...a cup a cup a cup a cup a cup, boy!!;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";HyrumGraph;1;FALSE;NA;NA
Coffee or music? Both.;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;ClarkCovington;0;FALSE;NA;NA
@ViknaRoshan ahh...buy me coffee thx !!;FALSE;ViknaRoshan;8/9/2013;02:41;FALSE;365664;365664;583806661;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";chiying94;0;FALSE;NA;NA
{ I sit in Starbucks, staring intently out the window. Not excatly sure--;FALSE;alliwinnington;8/9/2013;02:41;FALSE;365663;365664;1605064376;web;TotallyAusten;0;FALSE;NA;NA
RT @danielcudmore: Dear coffee shops, Organic coffee doesn't make it good coffee..? #isthis dirt?;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";Autolycus_88;2;FALSE;NA;NA
@kungfupussy nice, where can you buy it from? redbubble? @Gridlock_Coffee;FALSE;kungfupussy;8/9/2013;02:41;FALSE;365656;365664;19478601;web;brandnewblues;0;FALSE;NA;NA
RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;web;AustralianBoys_;11349;FALSE;NA;NA
@abbycastro98 it's like a fruit smoothie/snow cone/coffee place (:;FALSE;abbycastro98;8/9/2013;02:41;FALSE;365659;365664;609240199;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";TristonTooSuave;0;FALSE;NA;NA
I didnt have #Maxwell coffee this morning with my #countrybreakfast sandwich so I have no idea why Maxwell homered lol #royals;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Zach_The_Five_O;0;FALSE;NA;NA
Twitter - causing my coffee to go cold cup after cup since... Ah hell, the day I fell in love with you guys!!!;FALSE;NA;8/9/2013;02:41;FALSE;NA;365664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Shelleygirl311;0;FALSE;NA;NA
